,author,published_at,updated_at,like_count,text
2788,Robot,2021-06-15T13:15:50Z,2021-06-15T13:15:50Z,1,It&#39;s megh-naad saha. Not magnet saha!!!
2789,Mrigraj Yadav,2021-06-15T13:08:33Z,2021-06-15T13:08:33Z,0,As an indian I think your title is insulting because NASA has achieved so much.😑😑😑🙂
2790,harsh maan,2021-06-15T13:00:33Z,2021-06-15T13:00:33Z,1,What is humiliating in this...I am from India we never intend to humilate anyone
2791,Rejin Ramesh,2021-06-15T12:40:35Z,2021-06-15T12:40:35Z,3,Imagine what India could do if money is spend on science technology and medicine .. instead of temples and statues.. think of the development.
2792,ARJUN K,2021-06-15T10:41:40Z,2021-06-15T10:41:40Z,1,Here youngsters in india are proud of wearing NASA T-shirt instead of ISRO ! They are so d u m b going behind foreigners
2793,DEBUGGER,2021-06-15T07:49:35Z,2021-06-15T07:51:28Z,0,Sabji kharidney jao toh hum jaise ko pata hain ₹100 rupay se hi chal jata hain....udhar bahari walo ko $100 se kaam chalana parta hain. But it&#39;s different...thats why Indian money is much more useful... Than dollars....
2794,notSudhanshu,2021-06-15T06:14:42Z,2021-06-15T06:14:42Z,0,India can be soo much more Great only if the people and government appreciate true deserving talented brains and not let curropted officials eat the money!!
2795,Draco Virals,2021-06-15T05:45:19Z,2021-06-15T05:45:19Z,0,All Space race idiots always throw our earth&#39;s resources into space! That&#39;s crime against nature!
2796,Divek Shekhar,2021-06-15T05:09:03Z,2021-06-15T05:09:03Z,0,Isro is our pride ❤🇮🇳
2797,bitterblossom,2021-06-15T01:20:05Z,2021-06-15T01:20:05Z,0,"The question here is:<br><br>India: what corners did they cut?<br>US: how much went into official&#39;s pockets?<br><br>If cost is too low, expect issues that had been glossed over.<br>If cost is too high, expect a huge chunk of the budget being diverted into something else."
2798,gnómi,2021-06-14T20:56:32Z,2021-06-14T20:56:32Z,0,"I won&#39;t say it humiliates, we just use the resources we have!!"
2799,Kabir,2021-06-14T19:43:01Z,2021-06-14T19:43:01Z,0,"ISRO founder mentioned, it&#39;s idiotic to think we can compete with US or Europe space agency. We will not work for competition but to make a sustainable space program for India."
2800,Tejas Pendse,2021-06-14T16:13:27Z,2021-06-14T16:13:27Z,5397,Fun Fact:<br>US rejected India&#39;s demand for Cryogenic Engine. They tried everything to stop India to form ISRO. But Indian scientists made their own cryo engine and now they are independent...
2801,ali imran,2021-06-14T16:13:06Z,2021-06-14T16:13:41Z,108,From carrying a satellite on a bullockcart  to project MOM into mars orbit <br><br>From getting comments as a poor space agency to shutting up the greedy mouths <br><br>ISRO and DRDO  are the crown jewels of india 🇮🇳 ❤
2802,srilakshmi v,2021-06-14T15:45:26Z,2021-06-14T15:45:26Z,0,Outrageous and egotistic to mention ISRO an &quot;underdog&quot;
2803,Mr.Blue,2021-06-14T14:59:48Z,2021-06-14T14:59:48Z,1,Being Indian I know it is because scientists are paid in peanuts unlike usa counterparts. Same goes for lower level employees. and cheap labor when getting raw materials… fk when u say low cost. The higher the cost the more money paid to the people involved in the operation
2804,Rithik Raj,2021-06-14T14:54:03Z,2021-06-14T14:54:03Z,2,Great job brother <br>Keep it up <br>Love from India 🇮🇳🇮🇳
2805,Flash Nomad,2021-06-14T14:40:40Z,2021-06-14T14:40:40Z,0,Isro is a real conquer of the space and space missions in low cost.. Well done india and Indian scientists... You all are amazing.<br>Keep up the good work 💪 👏
2806,DeeMind,2021-06-14T13:28:24Z,2021-06-17T03:35:58Z,21,I am an Indian . I think there should be a common Space organigation for world . If we will united we will explore many things fastly.
2807,Jagdeep DESAI,2021-06-14T13:22:50Z,2021-06-14T13:22:50Z,0,Super
2808,sunny sandeep,2021-06-14T13:03:47Z,2021-06-14T13:03:47Z,0,"If you pay pennies to workers, everything would be cheap. Just like pharma industry in India, they pay 10000 rupees to graduate. Many unskilled labours earn more than this."
2809,‌,2021-06-14T12:06:38Z,2021-06-14T12:06:38Z,1,"i had to max my volume and turn my cc on bcs it looks like ur eating ur words. nevertheless, good content"
2810,loga,2021-06-14T10:55:19Z,2021-06-14T10:55:19Z,1,ISRO is the only organization to attend lunar landing on sothern part of moon👏💟
2811,hardik shah,2021-06-14T10:32:13Z,2021-06-14T10:32:13Z,0,please keep the vocabulary clearer .. <br>just a suggestion
2812,teja,2021-06-14T07:29:18Z,2021-06-14T07:29:34Z,2,"This looks how dumb people are , usa is developed country it take a lot of money for parts and manufacturing.where are india is developing country it take way less money for parts and manufacturing.there is no any special impressive in it and nasa done best missions and discoveries than isro.nasa is so quality.isro have not done any special missions other than that 104 satellites and that record is broken and in 104 india has only 5 satellites remaining mostly is usa and European and russia"
2813,solar,2021-06-14T06:58:58Z,2021-06-14T06:58:58Z,0,"India sadly due to corruption and many other reason is forced to spent less on its sports space etc stuff <br>Else India has a strong potential as indian origin nasa scientists are well known for their achievements  just to name a few  nasa&#39;s ingenuity creator Bob balaram, swati mohan ,kalpana chawla, sunita williams etc"
2814,P J,2021-06-14T06:40:39Z,2021-06-14T06:40:39Z,119,The government is highly supportive in this field and that’s why ISRO has now got the speed it wanted for years.
2815,Pulkit Kaushik,2021-06-14T06:20:42Z,2021-06-14T06:20:42Z,1,Indians we&#39;ve been summoned.
2816,Niara R,2021-06-14T05:43:37Z,2021-06-14T05:43:37Z,4,Soon they will start using reusable rockets 🤩🥳
2817,wiki leaks,2021-06-14T05:36:22Z,2021-06-14T05:36:22Z,0,And indians involved in the missions would beg for salary...
2818,Babby Cat,2021-06-14T04:13:14Z,2021-06-14T04:13:14Z,0,Both India and America have never been to space.
2819,TeeGooglyCoffeeMeat,2021-06-14T00:40:05Z,2021-06-14T00:40:05Z,2,Cost of making the Martian movie : 100M <br>Cost of Indian Mars mission : 70M<br>Space economy is changing
2820,suryansh roy,2021-06-13T23:45:46Z,2021-06-13T23:45:46Z,0,I from india
2821,Gang Yang,2021-06-13T23:05:06Z,2021-06-13T23:05:06Z,0,"man I admit that Air India is very powerful but it has not surpassed Japan, and India needs to buy to assemble its own rockets and spacecraft, which is why I think they are not a space power."
2822,Lekh Pawar,2021-06-13T16:37:14Z,2021-06-13T16:37:14Z,0,Give isro budget of nasa and they will send humans on mars
2823,s vs,2021-06-13T15:30:08Z,2021-06-13T15:30:08Z,1,JAXA is doing much better than isro with little budget
2824,Pranav Ambhore,2021-06-13T12:50:17Z,2021-06-13T12:50:17Z,0,India was lucky enough to get politicians with scientific temper in early ages after the independence.
2825,Nui Bui,2021-06-13T11:49:13Z,2021-06-13T11:49:13Z,1,ISRO scientists like NAMBI NARAYAN are attacked by CIA
2826,kafir kafiri,2021-06-13T11:04:01Z,2021-06-13T11:04:01Z,0,"This was the video explaining how white people think about others success. India work purely for knowledge not to humiliate anyone, while other agencies feel humiliated with other success or feel like others are humiliated by their success. White people have no deep thinking they are just superficial."
2827,Pratik Bagale,2021-06-13T10:36:53Z,2021-06-13T10:39:08Z,0,"Kind of information - ISRO pronounced as &#39;ESRO&#39;, not ISARO"
2828,Lokesh Simha,2021-06-13T10:19:09Z,2021-06-13T10:19:09Z,0,Actually spacex per kilo value is not actual its just a quotation given to NASA but NASA recently told it cost 4 times more for them and also delays <br><br>Elon simply claim stuffs from flying cars to mars colony
2829,Orange Bongos,2021-06-13T10:03:26Z,2021-06-13T10:03:26Z,0,Proud to be an Indian 🇮🇳❣️
2830,Sayan Mallick,2021-06-13T09:34:06Z,2021-06-13T09:34:06Z,0,It&#39;s because isro scientist and engineers are paid serverly underpaid
2831,1544moses Immanuel,2021-06-13T09:25:14Z,2021-06-13T09:25:14Z,0,Because nasa and spacex are shit
2832,Vivek Gupta,2021-06-13T08:53:02Z,2021-06-13T08:53:02Z,0,Am I the only one who felt weird when he said<br>&quot;NASA&quot; as &quot;NASA&quot;<br>AND<br><br>&quot;ISRO&quot; As &quot;I S R O&quot;<br>😅😂
2833,Kuenga Tandin,2021-06-13T08:09:19Z,2021-06-13T08:09:19Z,0,Jai Hind !!!
2834,Aparna Rajesh,2021-06-13T07:36:47Z,2021-06-13T07:36:47Z,1,Revenge of India
2835,ELECTRO WIZARD,2021-06-13T07:26:29Z,2021-06-13T07:26:29Z,0,if u dont know i stay near isro launch pad in bengaluru u can see rocket launch from my balcony
2836,sahil shaikh,2021-06-13T07:23:30Z,2021-06-13T07:23:30Z,0,It&#39;s all about purchase power parity. And cost of innovation. ..
2837,MICHAEL JOYDEEP MAHAPATRA,2021-06-13T06:31:06Z,2021-06-13T06:32:21Z,1,Dont forget Dr APJ Abdul Kalam.... He is one of the best scientists....... Such a great man... we need people like him and people like him are very difficult to find.. He is such a great scientist and might be the best President ever served. Its said at the time of his death when his account was checked he had very less money or i can say 0...He really worked for our country
2838,Sandeep Srinivas,2021-06-13T06:14:01Z,2021-06-13T06:14:01Z,5,"Bruh. I don&#39;t know why but at <a href=""https://www.youtube.com/watch?v=Z_8F_jazYjc&amp;t=0m23s"">0:23</a>, I heard &quot;Martian missions&quot; as &quot;washing machines&quot;. I played it multiple times and I still heard washing machines. Had to enable captions to understand it was Martian missions. LoL."
2839,Dilip Waswani,2021-06-13T05:17:09Z,2021-06-13T05:17:09Z,0,Thank you for very informative video on ISRO India.
2840,Chadx M,2021-06-13T05:16:51Z,2021-06-13T05:16:51Z,2,nice good to know about the other players in the space frontier
2841,All From Clash!,2021-06-13T03:31:11Z,2021-06-13T03:31:11Z,13,This was why CIA felt jealous and killed our major scientist in past when it was against india.<br>However things changed now isro and nasa are collaborating for several projects 👍🏿
2842,steve wakefield,2021-06-12T22:18:04Z,2021-06-12T22:18:04Z,0,"We could be so much further in space  .if all the county&#39;s around the world used the money to make new ways to kill , and used it for advance ment into space we would have bases all around the planets and moons of our Soler system and gettîng the resources from them instead of distributing the earth and let the earth heal it&#39;s self b lots of new jobs people in charge don&#39;t want to changet"
2843,John Smith,2021-06-12T20:42:17Z,2021-06-12T20:42:17Z,1,When it comes to space travels i&#39;d rather be on the safe side than the cheap one.
2844,ppg2358,2021-06-12T17:50:35Z,2021-06-12T17:50:35Z,1,ISRO&#39;s Mars mission cost less than the movie Gravity....
2845,Harshit Verma,2021-06-12T12:33:21Z,2021-06-12T12:33:21Z,0,"A dislike for such a misleading thumbnail, anyways have a good day cashing on indian audience"
2846,RamHyati,2021-06-12T11:13:27Z,2021-06-12T11:13:27Z,3,Imagine what amount of effort they put into it...
2847,crazy moments,2021-06-12T10:14:58Z,2021-06-12T10:14:58Z,0,This is ISRO....Proud to be an indian
2848,prathyusha Reddy,2021-06-12T09:24:50Z,2021-06-12T09:24:50Z,0,How ISRO does all these things in so less cost: JUGĀD
2849,S S,2021-06-12T09:23:56Z,2021-06-12T09:23:56Z,1,we pronounce it as eesroo not as I S R O
2850,Mohit,2021-06-12T09:13:31Z,2021-06-12T09:13:31Z,1,ISRO Knows The Value of Money and NASA doesn&#39;t
2851,Old Guy Gaming Network,2021-06-12T08:49:06Z,2021-06-12T08:49:06Z,0,"The answer is simple, the ISRO is not riddled with corruption like the incestuous relationship between NASA and the Military Industrial Complex contractors."
2852,Ashish Raj 🇮🇳,2021-06-12T08:36:36Z,2021-06-12T08:37:00Z,1,ISRO. 🇮🇳🇮🇳
2853,the freak,2021-06-12T08:28:59Z,2021-06-12T08:28:59Z,1,<b>india</b> is a very cheapest term to fall in YouTube algorithm
2854,Nibird Tamuli,2021-06-12T08:06:59Z,2021-06-12T08:06:59Z,0,If ISRO had NASA budget..
2855,KD,2021-06-12T08:05:44Z,2021-06-12T08:05:44Z,0,ISRO is highly underrated.
2856,Nandan Mehra,2021-06-12T07:48:14Z,2021-06-12T07:48:14Z,1,India is best
2857,tigershark,2021-06-12T07:42:40Z,2021-06-12T07:42:40Z,1,True but when every found about planets and stars we indian discovered it centuries ago and prayed them
2858,Ravi Sharma,2021-06-12T07:29:40Z,2021-06-12T07:29:40Z,0,Its not only with the space program...its with EVERYTHING! whatever you can do for a dollar we can do that in half of it! Efficiency!!
2859,Satish Krishan,2021-06-12T07:19:23Z,2021-06-12T07:19:23Z,0,😂😂😂😂😂😁
2860,Kiran Reddy,2021-06-12T06:29:05Z,2021-06-12T06:29:56Z,0,I think the major difference comes from the number of people working and salary they earn(imo indian scientists get 1/10th of what nasa scientists typically get paid)
2861,Jay Jawale,2021-06-12T05:43:26Z,2021-06-12T05:43:26Z,1,NASA lol
2862,বিদেশে বাংলার জল খাবার,2021-06-12T04:45:41Z,2021-06-12T04:45:41Z,1,Again one  bengali sk mitra..😍
2863,Sourav Das,2021-06-12T04:33:52Z,2021-06-12T04:33:52Z,0,If we get NASA&#39;s budget.... We can cover the whole milky way galaxy...❤❤❤
2864,The Tree Keeper,2021-06-12T03:59:54Z,2021-06-12T03:59:54Z,1,Yeah but I bet they copy US tech.
2865,p surya prabhakar,2021-06-12T03:44:51Z,2021-06-12T03:44:51Z,0,Copy and paste
2866,Dipankar Mech Diphusa,2021-06-12T01:00:34Z,2021-06-12T01:01:44Z,0,Among all 193 nations in the World only few selected countries working on space research and exploration which can be count on fingers tip. An another side of the world if we see some people are fighting in the name of religion and push their nations to stone age. So I would like to urege not fight between elit nations who are currently working for future progress otherwise everything will be destroy in the name of religion
2867,Honest Cat,2021-06-11T23:52:03Z,2021-06-11T23:52:03Z,0,It&#39;s actually pronounced &#39;Iss-Row&#39; i believe ? Correct me if i&#39;m wrong.
2868,K k,2021-06-11T21:41:13Z,2021-06-11T21:41:13Z,0,as an Indian isro scientist we are paid peanuts compared to our American counterparts hence the lower overall cost.
2869,Dinesh,2021-06-11T21:14:53Z,2021-06-11T21:14:53Z,0,Salaries of Indian scientists is also humiliation
2870,World affairs,2021-06-11T21:02:34Z,2021-06-11T21:02:34Z,1,🇮🇳🇮🇳🔥
2871,wings silverline,2021-06-11T20:31:13Z,2021-06-11T20:31:13Z,0,ISRO is pronounced as is- row
2872,Joanne Wilson,2021-06-11T19:27:33Z,2021-06-11T19:27:33Z,0,But engineer in India are paid $500 a week and in the USA $2 000.
2873,TheLoneWanderer,2021-06-11T19:00:54Z,2021-06-11T19:00:54Z,0,IS-RO
2874,Aadhar Agarwal,2021-06-11T18:52:57Z,2021-06-11T18:52:57Z,1,India has a lot of things to be proud of but sadly people only notice the bad side of things. Btw your video quality is amazing 👍👍
2875,Mayank Narang,2021-06-11T17:44:31Z,2021-06-11T17:44:31Z,46,Shoutout to Tata Institute of Fundamental Research ❤️❤️
2876,SOORAJ N S,2021-06-11T17:20:08Z,2021-06-11T17:20:08Z,0,ISRO&#39;s moon mission Chandrayan cost less than the budget of the movie Gravity
2877,Abhishek Nehriya 1848,2021-06-11T16:49:39Z,2021-06-11T16:49:39Z,0,Proud moment🇮🇳
2878,Dedicated2 Wendy Williams,2021-06-11T16:49:18Z,2021-06-11T16:49:18Z,0,india cannot build anything
2879,Sorry I,2021-06-11T16:26:41Z,2021-06-11T16:32:49Z,1,That&#39;s because ISRO don&#39;t pioneer new Technology unlike NASA  and simply tries to do what other space agencies have already done<br>I hope ISRO get funds like NASA to Pioneer new frontiers and make new technology<br>Even NASA has been neglected by US.
2880,Dr Koushik Sarma PSS,2021-06-11T16:22:46Z,2021-06-11T16:22:46Z,0,"If ISRO had budget of Mars Reconnaissance Orbiter on any mission, they put station on pluto.😉<br>Proud on ISRO"
2881,Trevor Woodley,2021-06-11T16:21:17Z,2021-06-11T16:21:17Z,0,"Maybe that Indian taxpayer money is better spent on basics like public health, changing the culture so that people don&#39;t shit in the streets, and Indians don&#39;t starve while cows walk around sacrosanct? And maybe eat the cows rather than drink their urine? Just sayin&#39;. Y&#39;all weird."
2882,Sawan Gulia,2021-06-11T16:10:01Z,2021-06-11T16:10:01Z,1,They say solve problems with enginearing and not money
2883,IHiVG,2021-06-11T15:50:43Z,2021-06-11T15:50:43Z,2,Slowly and steadily Im realising that India is not just a spiritual and poor place. This shows how off the mark our view on the world is in the west. <br><br>A decade ago we thought the same about China. Look where they are now. We in the west have to stop low-key underestimating Eastern countries. <br>Where there is struggle there is growth. West has no struggles.
2884,The Royal JATEN,2021-06-11T15:43:33Z,2021-06-11T15:43:33Z,1,"ISRO is known by the dedication of missile mam Dr. APJ. Abdul Kalam and Vikramsarbhai.. and all genius indian scientists 👍👍❤️<a href=""http://www.youtube.com/results?search_query=%23loveindia"">#loveindia</a> <a href=""http://www.youtube.com/results?search_query=%23jaihind"">#jaihind</a>"
2885,Harsh Dhillon,2021-06-11T15:32:05Z,2021-06-11T15:32:05Z,1,Isro scientists are getting attacked by MI 7
2886,Mokshith sai raj,2021-06-11T15:28:14Z,2021-06-11T15:28:14Z,0,Saving up money is in the Indian blood
2887,Sreejesh Suresh,2021-06-11T15:22:23Z,2021-06-11T15:22:23Z,20174,ISRO is like the poor kid in the school who tops the class full of rich brats
2888,Debkalpa Pal,2021-06-11T14:49:54Z,2021-06-11T14:49:54Z,1,"Lol,Chandrayaan 2 failed,lolol"
2889,Ramit Kumar,2021-06-11T13:54:36Z,2021-06-11T13:54:36Z,0,🇮🇳🇮🇳🧠💪💪both .
2890,RapZin Official,2021-06-11T13:24:31Z,2021-06-11T13:24:31Z,0,At the end no matter whether its isro or nasa. Both have majority of  Indian scientists
2891,REdBOT FPS,2021-06-11T13:08:48Z,2021-06-11T13:08:48Z,0,Wow
2892,Ashishh,2021-06-11T12:55:19Z,2021-06-11T12:55:19Z,0,View card used.  <br><br>Remaining: Unlimited
2893,life of wolf,2021-06-11T09:12:57Z,2021-06-11T09:12:57Z,2,Elon Musk humiliates both of them lol.
2894,minionz,2021-06-11T09:04:44Z,2021-06-11T09:05:01Z,0,The rocket ISRO sent to mars was more efficient per kilometre than a auto-rickshaw in India its soo crazy to think about and to see it actually happen is just mind blowing
2895,mike Douglas,2021-06-11T09:02:23Z,2021-06-11T09:02:23Z,0,ISRO reached Mars with a lower budget than the movie MARTIAN
2896,Trident,2021-06-11T08:37:41Z,2022-08-12T05:52:05Z,0,"From sounding rockets to world class launchers, Isro is dedicated for revolution"
2897,Kushal Jangid,2021-06-11T08:23:20Z,2021-06-11T08:23:20Z,157,India: we&#39;re about to land moon again . <br>Pakistani: we&#39;re still failing to reach indian territory 🤦🏻‍♂️
2898,J G,2021-06-11T07:55:10Z,2021-06-11T07:55:10Z,0,"Trojan horse video, just to attract Indian Eyeballs"
2899,Omprakash Bharadwaj,2021-06-11T07:48:43Z,2021-06-11T07:48:43Z,0,Chati chaura ho Gaya be ....😎
2900,Arun Roy,2021-06-11T06:49:00Z,2021-06-11T06:49:00Z,1,"I don&#39;t why u don&#39;t understand....in America everything is costly....even an simple water is costly......in America minimum wage is 5,000 per day....and times r costly.....so what&#39;s there to humiliate, an simple basics to understand why coat is high......each one has its own ways and in that isro is better...... Also space X can send same rocket at low cost"
2901,ADRITO GHOSH,2021-06-11T06:33:44Z,2021-06-11T06:33:44Z,17,INDIA had some of the most ambitious space birds whose wings were relentlessly cut off to stop the growth <br>-specifically talking of Nambi Narayanan
2902,B,2021-06-11T06:32:50Z,2021-06-11T06:32:50Z,0,The way he is says ISRO sounds little weird
2903,blehh...,2021-06-11T05:53:48Z,2021-06-11T06:05:41Z,1,"Unfortunately, Sarabhai was killed by the  ISI and CIA. The engine of his flight was blown up."
2904,B cS,2021-06-11T04:58:20Z,2021-06-11T04:58:20Z,0,"PROUD TO BE AN INDIAN <br>Salute to all our National heroes in ISRO who can be seen working at all time, no matter what the time is, whether its a hartal or Bharat bandh, day or night, Christmas/ Holi/ Pooja VSSC buses can be seen in Trivandrum with the scientists....<br>JAI HIND"
2905,Star Name,2021-06-11T04:45:15Z,2021-06-11T04:45:15Z,0,It&#39;s like comparing maruti 800 vs BMW
2906,Rohith Reddy,2021-06-11T04:07:04Z,2021-06-11T04:07:04Z,6,ISRO never stops amazing me🔥
2907,Amit Kumar Singh,2021-06-11T03:33:32Z,2021-06-11T03:33:32Z,0,I heard on you tube an indian software engineer that lived in usa his friends got hand fracture in usa and doctor charge him 23 lakh in terms of indian rupees which is 40 times higher than indian doctor charge.
2908,sahil kumar,2021-06-11T03:13:06Z,2021-06-11T03:13:06Z,0,We indians can do anything in limited resources
2909,Von Nathaniel Dimaguila,2021-06-11T03:12:41Z,2021-06-11T03:12:41Z,0,Cheaper labor? Chaper materials?
2910,HITBOY FF,2021-06-11T01:56:29Z,2021-06-11T01:56:29Z,1,🇮🇳 🇮🇳 🇮🇳 🇮🇳 iam proud to be an indian
2911,Ranjith Kumar,2021-06-11T01:49:51Z,2021-06-11T01:49:51Z,0,Cost doesn&#39;t matter success is mater
2912,Shifuji YT,2021-06-10T21:50:13Z,2021-06-10T21:50:13Z,1,Still peeps from that side laugh at us(indians) n call us tech support or whatever but it shows their ignorance their jealousy against asia its over west ur no more a big bully
2913,a4yster,2021-06-10T21:46:42Z,2021-06-10T21:46:42Z,1,"The more agencies and scientists are working on this, the sooner we are gonna get to space."
2914,Chinmay Sharma,2021-06-10T20:21:49Z,2021-06-10T20:22:17Z,2,Classic example of indians saving money and getting the work done.😂😂. Good vid btw.
2915,pratik lokhande,2021-06-10T19:59:16Z,2021-06-10T19:59:16Z,0,This video is seriously well researched.
2916,dhruv nagori,2021-06-10T19:20:05Z,2021-06-10T19:21:34Z,1,3500 indian rop scientist were killed during cold war and after that <br>In mysterious ways still many scientist are under threat most of them just disappeared ad were found dead days later <br>Cia even killed homi j bhabha cheif indian nuclear physicist
2917,Is This Shabab,2021-06-10T19:09:40Z,2021-06-10T19:09:40Z,1,Start paying Nasa scientists in Rupees with respect to India&#39;s GDP and standard of living then you guys too would be able to afford cheap spaceflights
2918,हिंदुस्तानी,2021-06-10T18:36:34Z,2021-06-10T18:36:34Z,1,Nasa program 70% indian worker
2919,Nevin Shajidaniel,2021-06-10T18:34:35Z,2021-06-10T18:34:35Z,0,i love this kind of videos
2920,XYZ ABC,2021-06-10T17:55:38Z,2021-06-10T17:55:38Z,1,It’s all because of cheap labour ....
2921,Avanish Patel,2021-06-10T17:52:14Z,2021-06-10T17:52:14Z,2,CIA and other intelligence body are targeting isro scientists.This tell how other countries hate ISRO progress.
2922,Bliss,2021-06-10T17:11:43Z,2021-06-10T17:11:43Z,0,NASA is dad and ISRO is son.
2923,Let's Think Briefly ,2021-06-10T16:49:44Z,2021-06-10T16:49:44Z,0,The low cost structure seems to extend even to the Logo. Just kidding. Actually this is very interesting and ISRO is doing a fantastic job achieving this feat with such a budget.
2924,Avishek Gupta,2021-06-10T16:49:41Z,2021-06-10T16:49:41Z,0,If ISRO gets NASA&#39;s budget then it can give 5 times more output than any of the space agencies
2925,ArunavoRIT Music,2021-06-10T16:16:07Z,2021-06-10T16:17:10Z,0,We are feeling proud as an Indian. 🇮🇳<br>Lots of love to u and your channel.💛💛💛💚💚💚
2926,Kaushal Waradkar,2021-06-10T14:53:24Z,2021-06-10T14:53:24Z,0,we should never forget the alliance of the French in isro. without them isro would have fallen far behind
2927,om nagar,2021-06-10T13:28:35Z,2021-06-10T13:28:35Z,0,Saare jahan SE Accha Hindustan humara
2928,ELISHASFIRE G,2021-06-10T13:25:56Z,2021-06-10T13:25:56Z,1,"Didn&#39;t most nations pay NASA to carry things to space for them , Now it seems every one has a space program ,even local farmers 😍"
2929,VYOM,2021-06-10T11:45:03Z,2021-06-10T11:45:03Z,1,"Informative channel dear, <br>Love from 🇮🇳"
2930,P. K.,2021-06-10T11:13:45Z,2023-08-11T05:45:38Z,49,How did everyone forgot to mention the missile man of India Dr. A.P.J. Abdul Kalam 🙏😭❤️<br>Without him ISRO would&#39;ve never been so successful🔥🔥🔥 the pslv is good contribution....<br>We transported first satellite in cycle and Bullock carts and launched it with the help of a coconut tree 🌴 behind a church🔥🔥🔥🙏🙏🙏❤️❤️❤️
2931,Tom Johnston,2021-06-10T10:30:31Z,2021-06-10T10:30:31Z,0,Most of ISRO&#39;s technology was given to them by Russia.
2932,shiva,2021-06-10T09:06:31Z,2021-06-10T09:06:31Z,2,"ISRO should develop reusable lanch vehicle like spacex starship, it will reduces costs even more"
2933,Exact Learner,2021-06-10T08:39:44Z,2021-06-10T08:39:44Z,0,If you made more videos about india &#39;s institute in positive way you may get a lot of hipe in your view and subscriber to.
2934,DEFENCOVER,2021-06-10T06:08:51Z,2021-06-10T06:08:51Z,0,"Welp, why America is disappointed? Their CIA is jealous so they kill Indian scientists."
2935,kushagra dutta,2021-06-10T05:49:28Z,2021-06-10T05:49:28Z,0,Jai hind
2936,S. J. P,2021-06-10T04:59:51Z,2021-06-10T04:59:51Z,1,Your pronunciation of all the names is perfect.
2937,Pranith P Vantimar,2021-06-10T04:30:31Z,2021-06-10T04:30:31Z,0,"During early days, bicycle and bullock cart were used for to transport satalites to launch site."
2938,Raghav Shetty,2021-06-10T03:45:52Z,2021-06-10T03:45:52Z,0,Space x can be manufacture in India for cost cuts.
2939,Level01,2021-06-10T00:40:57Z,2021-06-10T00:40:57Z,0,ISRO has also placed multiple space telescopes in space like Hubble telescopes .
2940,ashish patil,2021-06-09T23:53:55Z,2021-06-09T23:53:55Z,0,🇮🇳
2941,Kanishq Quotes,2021-06-09T22:27:19Z,2021-06-09T22:27:19Z,0,The indian space programme is entirely consists of university professors who work with students. <br>Unlike nasa that&#39;s a dedicated department.<br>Which explains why they are frugal
2942,Roshan Piano Streams,2021-06-09T20:32:55Z,2021-06-09T20:32:55Z,0,"<a href=""https://www.youtube.com/watch?v=Z_8F_jazYjc&amp;t=0m24s"">0:24</a> , wait whatt, did you say Washing Machine 😂"
2943,Sohan Chakraborty,2021-06-09T20:27:31Z,2021-06-09T20:28:39Z,0,"Fun fact: The first satellite send by India to the orbit was carried on an ox-driven cart and the scientist who designed it and inspired ISRO was fisherman&#39;s son who used to sell newspapers and sleep in his father&#39;s boat, he is no other than Dr. A.P.J Abdul Kalam, the missile man of India and also the former president of india"
2944,Rajeev,2021-06-09T19:23:36Z,2021-06-09T19:23:36Z,6,"Congratulations Logically Answered, seeing the downvotes many Pakistanis started watching your videos as well."
2945,Durga Bhattad,2021-06-09T18:45:56Z,2021-06-09T18:45:56Z,0,Fun fact:- ISRO&#39;s mars mission only coated 0.1$ per kilometer for the trip to mars. THAT IS CRAZY LOW!!
2946,Soon Yee Hang,2021-06-09T18:24:26Z,2021-06-09T18:24:26Z,0,"If India can use less funding to make a successful satellite, then what the hell is NASA doing with their money?"
2947,Harsh Shukla,2021-06-09T18:19:56Z,2021-06-09T18:19:56Z,0,Great video
2948,TRUE FACE OF MO,2021-06-09T17:53:22Z,2021-06-09T17:53:22Z,0,Even if chip in one rupee each.. That&#39;s enough...
2949,Muqsit Mohammed Ansari,2021-06-09T17:51:36Z,2021-06-09T17:51:36Z,0,Thanks for appreciation
2950,KD time,2021-06-09T17:35:02Z,2021-06-09T17:35:02Z,3,"As we are famous for our bargaining skill . I think indian are very adjustable to every situation , history can prove this also.😀"
2951,Tirtha Chakrabarti,2021-06-09T16:25:13Z,2021-06-09T16:25:13Z,1,ISRO is developing a fully reusable launch vehicle (capacity 11 ton to LEO)..it will lower ISRO&#39;s launch cost by 10 fold.
2952,Venkat Babu,2021-06-09T16:24:35Z,2021-06-09T16:24:35Z,0,He is also rich.
2953,Zob,2021-06-09T15:51:22Z,2021-06-09T15:52:24Z,1,"Not to make anybody mad, but one reason NASA is more expencive is that the people that build NASA rockets get paid a lot more. the second is that NASA adds the R &amp; D to the cost of each rocket. Third is that NASA develops the tecnology and other countries use it to build their spacecraft. Therefore saving on R &amp; D"
2954,Hypocrite,2021-06-09T15:35:21Z,2021-06-09T15:35:21Z,0,On one hand Isro has less funds other hand politicians siphoning off money.🙄
2955,R U D R A  (ルドラ),2021-06-09T15:11:17Z,2021-06-09T15:11:17Z,0,Hindustan zindabad 🇮🇳🙏
2956,ARTPOPdelrey,2021-06-09T12:19:14Z,2021-06-09T12:19:14Z,0,"Your voice is really low, i wish you would tweak that😁"
